银行代码,银行名称,报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,净资产收益率,净资产收益率-摊薄,营业周期,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
001227,兰州银行,2017-12-31,23.61亿,11.11%,23.40亿,9.75%,65.77亿,8.17%,0.4600,3.63,0.81,0.90,-1.91,36.15%,13.54%,12.68%,,,False,False,False,13.54,93.05%
001227,兰州银行,2018-03-31,6.72亿,5.35%,False,False,15.58亿,-0.69%,False,False,0.81,0.90,False,43.10%,False,False,,,False,False,False,13.47,93.09%
001227,兰州银行,2018-06-30,13.07亿,5.87%,False,False,32.59亿,-0.19%,False,False,0.81,1.15,False,40.12%,False,False,,,False,False,False,12.29,92.48%
001227,兰州银行,2018-09-30,18.89亿,False,False,False,50.43亿,False,False,False,0.81,1.26,False,37.46%,False,False,,,False,False,False,12.88,92.79%
001227,兰州银行,2018-12-31,22.48亿,-4.80%,22.39亿,-4.35%,68.00亿,3.38%,0.4400,4.10,0.81,1.27,2.66,33.32%,11.34%,10.70%,,,False,False,False,13.45,93.01%
001227,兰州银行,2019-03-31,7.27亿,8.20%,False,False,18.67亿,19.78%,False,False,0.81,1.38,False,38.93%,False,False,,,False,False,False,13.46,93.08%
001227,兰州银行,2019-06-30,13.67亿,4.56%,False,False,40.78亿,25.15%,0.2700,False,0.81,1.35,False,34.30%,False,False,,,False,False,False,13.97,93.24%
001227,兰州银行,2019-09-30,19.20亿,1.63%,False,False,56.45亿,11.95%,False,False,0.81,1.46,False,34.01%,False,False,,,False,False,False,13.93,93.30%
001227,兰州银行,2019-12-31,14.64亿,-34.85%,10.98亿,-50.96%,76.18亿,12.03%,0.2900,4.19,0.81,1.28,-0.72,19.62%,7.07%,6.82%,,,False,False,False,14.68,93.55%
001227,兰州银行,2020-03-31,6.22亿,-14.43%,False,False,15.68亿,-16.03%,False,False,0.81,1.54,False,39.67%,False,False,,,False,False,False,13.38,93.04%
001227,兰州银行,2020-06-30,10.44亿,-23.60%,False,False,27.38亿,-32.85%,False,False,0.81,1.36,False,38.14%,False,False,,,False,False,False,15.18,93.82%
001227,兰州银行,2020-09-30,6.00亿,-68.73%,5.61亿,False,45.75亿,-18.95%,0.1200,4.25,0.81,1.43,0.47,13.93%,2.88%,2.75%,,,False,False,False,15.56,93.96%
001227,兰州银行,2020-12-31,14.93亿,1.96%,8.85亿,-19.39%,73.04亿,-4.12%,0.2912,4.32,0.81,1.37,-0.91,20.98%,6.86%,5.50%,,,False,False,False,12.33,92.43%
001227,兰州银行,2021-03-31,2.52亿,-59.42%,3.06亿,False,18.14亿,15.73%,0.0400,4.45,0.81,1.49,0.36,14.71%,0.86%,0.91%,,,False,False,False,12.45,92.56%
001227,兰州银行,2021-06-30,7.51亿,-28.12%,8.02亿,False,39.21亿,43.17%,0.1230,4.43,0.81,1.45,0.92,19.73%,2.80%,2.71%,,,False,False,False,13.29,92.93%
001227,兰州银行,2021-09-30,12.54亿,108.86%,13.15亿,134.40%,59.82亿,30.75%,0.2095,4.58,0.81,1.55,1.77,21.62%,4.70%,4.41%,,,False,False,False,13.07,92.82%
001227,兰州银行,2021-12-31,15.66亿,4.90%,16.06亿,81.45%,78.36亿,7.29%,0.2587,4.63,0.81,1.41,2.44,20.45%,5.76%,5.45%,,,False,False,False,12.93,92.75%
001227,兰州银行,2022-03-31,4.90亿,94.05%,5.28亿,72.73%,17.86亿,-1.58%,0.0780,4.58,0.98,1.36,-0.14,28.28%,1.70%,1.57%,,,False,False,False,12.26,92.39%
001227,兰州银行,2022-06-30,8.28亿,10.34%,8.75亿,9.13%,38.04亿,-2.99%,0.1265,4.55,0.98,1.32,1.20,22.32%,2.79%,2.69%,,,False,False,False,13.01,92.79%
001227,兰州银行,2022-09-30,13.46亿,7.36%,14.09亿,7.15%,56.85亿,-4.97%,0.2070,4.68,0.98,1.41,0.74,24.27%,4.51%,4.25%,,,False,False,False,12.79,92.68%
001227,兰州银行,2022-12-31,17.33亿,10.66%,17.86亿,11.24%,74.50亿,-4.92%,0.2643,4.67,0.98,1.32,1.63,23.80%,5.77%,5.48%,,,False,False,False,12.78,92.68%
001227,兰州银行,2023-03-31,5.41亿,10.45%,5.14亿,-2.56%,20.00亿,11.98%,0.0844,4.77,0.98,1.42,0.55,27.76%,1.79%,1.68%,,,False,False,False,13.37,92.98%
001227,兰州银行,2023-06-30,9.58亿,15.68%,8.85亿,1.06%,41.45亿,8.96%,0.1471,4.76,0.98,1.37,0.51,23.83%,3.11%,2.98%,,,False,False,False,13.35,92.96%
001227,兰州银行,2023-09-30,14.81亿,9.98%,14.11亿,0.16%,62.41亿,9.78%,0.2283,4.85,0.98,1.46,0.22,24.41%,4.82%,4.54%,,,False,False,False,13.05,92.82%
001227,兰州银行,2023-12-31,18.64亿,7.55%,17.96亿,0.55%,80.16亿,7.59%,0.2851,4.91,0.98,1.40,0.77,23.86%,5.98%,5.66%,,,False,False,False,12.75,92.66%
001227,兰州银行,2024-03-31,5.46亿,0.89%,5.41亿,5.13%,19.73亿,-1.33%,0.0853,5.07,0.98,1.50,-0.24,28.39%,1.71%,1.61%,,,False,False,False,12.66,92.61%
001227,兰州银行,2024-06-30,9.43亿,-1.53%,9.84亿,11.24%,39.95亿,-3.61%,0.1446,5.09,0.98,1.47,-0.13,24.30%,2.89%,2.78%,,,False,False,False,12.84,92.70%
001227,兰州银行,2024-09-30,14.95亿,0.95%,13.92亿,-1.37%,60.53亿,-3.02%,0.2308,5.16,0.98,1.57,-0.04,25.33%,4.61%,4.35%,,,False,False,False,12.98,92.79%
001227,兰州银行,2024-12-31,18.88亿,1.29%,18.06亿,0.56%,78.54亿,-2.02%,0.2893,5.36,0.98,1.48,2.60,24.73%,5.65%,5.31%,,,False,False,False,12.67,92.62%
001227,兰州银行,2025-03-31,5.59亿,2.36%,5.20亿,-3.76%,20.37亿,3.26%,0.0875,5.28,0.98,1.53,0.23,28.08%,1.65%,1.59%,,,False,False,False,13.03,92.81%
001227,兰州银行,2025-06-30,9.52亿,0.87%,8.96亿,-8.94%,39.21亿,-1.86%,0.1460,5.38,0.98,1.55,2.07,24.87%,2.73%,2.67%,,,False,False,False,13.29,92.93%
001227,兰州银行,2025-09-30,15.04亿,0.65%,14.25亿,2.39%,59.23亿,-2.14%,0.2270,5.34,0.98,1.64,2.48,26.05%,4.27%,3.72%,,,False,False,False,11.94,92.20%
001227,兰州银行,2025-12-31,18.65亿,-1.22%,18.41亿,1.96%,77.95亿,-0.75%,0.2853,5.34,0.98,1.53,4.70,24.51%,5.36%,5.27%,,,False,False,False,13.96,93.25%
001227,兰州银行,2026-03-31,5.32亿,-4.79%,6.27亿,20.45%,20.33亿,-0.20%,0.0934,5.40,0.98,1.57,-0.30,26.95%,1.74%,1.49%,,,False,False,False,14.09,93.30%
002142,宁波银行,2004-12-31,4.38亿,False,4.35亿,False,10.39亿,False,1.0400,4.16,-0.0015,-0.04,2.53,42.15%,301.01%,25.12%,,,,,,18.64,94.91%
002142,宁波银行,2005-12-31,4.72亿,7.75%,4.71亿,8.38%,12.31亿,18.41%,0.2600,1.22,0.0000,0.17,2.55,38.35%,24.08%,21.58%,,,,,,18.40,94.85%
002142,宁波银行,2006-06-30,2.72亿,False,False,False,7.23亿,False,0.1500,False,False,False,False,37.56%,False,False,,,,,,False,False
002142,宁波银行,2006-09-30,4.43亿,False,False,False,11.57亿,False,0.2400,False,False,False,False,38.30%,False,False,,,,,,False,False
002142,宁波银行,2006-12-31,6.32亿,33.93%,6.48亿,37.65%,16.01亿,30.09%,0.3300,1.66,0.16,0.29,0.07,39.49%,23.79%,19.78%,,,,,,16.69,94.35%
002142,宁波银行,2007-03-31,2.13亿,False,False,False,4.86亿,False,0.1000,False,False,False,False,43.92%,False,False,,,,,,False,False
002142,宁波银行,2007-06-30,3.83亿,40.93%,3.81亿,False,9.98亿,38.08%,0.1900,1.65,0.16,0.37,1.81,38.34%,11.53%,11.35%,,,,,,18.84,94.96%
002142,宁波银行,2007-09-30,6.38亿,43.93%,6.36亿,False,15.73亿,35.95%,0.3000,3.06,1.57,0.41,1.13,40.55%,False,8.33%,,,,,,8.59,89.57%
002142,宁波银行,2007-12-31,9.51亿,50.47%,9.50亿,46.51%,22.44亿,40.17%,0.4300,3.21,1.59,0.50,2.25,42.39%,18.15%,11.86%,,,,,,8.41,89.38%
002142,宁波银行,2008-03-31,3.38亿,58.29%,3.37亿,False,8.04亿,65.53%,0.1350,3.33,1.57,0.63,-0.76,42.00%,False,4.06%,,,,,,8.92,89.92%
002142,宁波银行,2008-06-30,7.30亿,90.59%,7.33亿,92.24%,16.06亿,60.82%,0.2900,3.28,1.57,0.46,0.28,45.44%,8.81%,8.89%,,,,,,9.76,90.71%
002142,宁波银行,2008-09-30,11.27亿,76.60%,11.31亿,77.67%,24.90亿,58.27%,0.4500,3.44,1.57,0.62,3.55,45.25%,0.0000%,13.10%,,,,,,10.78,91.51%
002142,宁波银行,2008-12-31,13.32亿,40.02%,13.53亿,42.37%,34.04亿,51.70%,0.5300,3.52,1.57,0.65,2.37,39.13%,15.91%,15.12%,,,,,,10.73,91.47%
002142,宁波银行,2009-03-31,3.54亿,4.82%,2.75亿,-18.50%,9.55亿,18.82%,0.1400,3.65,1.56,0.79,2.47,37.05%,0.0000%,3.87%,,,,,,12.01,92.32%
002142,宁波银行,2009-06-30,7.06亿,-3.22%,6.26亿,-14.60%,18.50亿,15.20%,0.2800,3.60,1.57,0.66,0.34,38.17%,7.78%,7.84%,,,,,,13.42,93.06%
002142,宁波银行,2009-09-30,11.03亿,-2.08%,10.24亿,-9.47%,28.63亿,14.96%,0.4400,3.76,1.56,0.82,1.36,38.54%,0.0000%,11.75%,,,,,,14.39,93.50%
002142,宁波银行,2009-12-31,14.57亿,9.44%,13.57亿,0.32%,41.76亿,22.67%,0.5800,3.90,1.56,0.91,6.62,34.90%,15.79%,14.96%,,,,,,15.77,94.04%
002142,宁波银行,2010-03-31,4.98亿,40.74%,4.93亿,79.24%,13.26亿,38.83%,0.2000,4.10,1.57,1.10,-2.56,37.56%,False,4.86%,,,,,,16.79,94.38%
002142,宁波银行,2010-06-30,12.63亿,78.80%,11.40亿,82.30%,26.97亿,45.78%,0.5100,4.21,1.57,1.05,0.25,46.82%,12.25%,11.98%,,,,,,18.91,94.98%
002142,宁波银行,2010-09-30,18.78亿,70.20%,17.57亿,71.61%,41.55亿,45.13%,0.7500,4.46,1.57,1.29,-1.65,45.20%,17.94%,16.85%,,,,,,20.09,95.26%
002142,宁波银行,2010-12-31,23.22亿,59.32%,21.88亿,61.26%,59.12亿,41.59%,0.9100,5.51,2.71,1.19,19.14,39.28%,20.53%,14.63%,,,,,,15.58,93.97%
002142,宁波银行,2011-03-31,8.15亿,63.63%,6.72亿,36.34%,16.91亿,27.50%,0.2800,5.79,2.72,1.48,-14.95,48.20%,False,4.88%,,,,,,15.25,93.85%
002142,宁波银行,2011-06-30,16.55亿,31.09%,14.57亿,27.71%,36.36亿,34.84%,0.5700,5.87,2.71,1.47,-2.45,45.52%,9.97%,9.77%,,,,,,14.49,93.55%
002142,宁波银行,2011-09-30,25.57亿,36.15%,23.60亿,34.37%,57.06亿,37.35%,0.8900,6.19,2.71,1.78,7.46,44.80%,False,14.33%,,,,,,12.08,92.35%
002142,宁波银行,2011-12-31,32.54亿,40.12%,30.70亿,40.28%,79.66亿,34.75%,1.1300,6.49,2.77,1.91,-8.40,40.84%,18.81%,17.39%,,,,,,12.92,92.82%
002142,宁波银行,2012-03-31,10.34亿,26.83%,10.32亿,53.48%,24.03亿,42.09%,0.3600,6.84,2.76,2.27,-3.09,43.02%,False,5.24%,,,,,,12.46,92.57%
002142,宁波银行,2012-06-30,21.58亿,30.38%,21.56亿,48.05%,49.62亿,36.46%,0.7500,7.06,2.80,2.37,-2.12,43.49%,10.93%,10.59%,,,,,,12.63,92.66%
002142,宁波银行,2012-09-30,33.35亿,30.43%,33.33亿,41.22%,76.25亿,33.63%,1.1600,7.42,2.75,2.78,5.74,43.73%,16.62%,15.58%,,,,,,14.83,93.68%
002142,宁波银行,2012-12-31,40.68亿,25.04%,40.33亿,31.38%,103.42亿,29.82%,1.4100,7.67,2.74,2.89,16.70,39.34%,19.97%,18.39%,,,,,,15.89,94.08%
002142,宁波银行,2013-03-31,12.70亿,22.82%,12.65亿,22.62%,29.37亿,22.25%,0.4400,8.11,2.74,3.33,11.89,43.22%,5.58%,5.43%,,,,,,17.03,94.46%
002142,宁波银行,2013-06-30,26.08亿,20.84%,26.13亿,21.17%,61.24亿,23.41%,0.9000,8.55,2.72,3.33,12.68,42.58%,11.15%,10.57%,,,,,,17.00,94.44%
002142,宁波银行,2013-09-30,39.44亿,18.27%,39.58亿,18.74%,92.77亿,21.66%,1.3700,8.68,2.63,3.54,13.25,42.51%,16.59%,15.76%,,,,,,17.08,94.47%
002142,宁波银行,2013-12-31,48.47亿,19.15%,48.52亿,20.32%,127.61亿,23.40%,1.6800,8.84,2.48,3.69,13.43,37.98%,20.41%,19.00%,,,,,,17.34,94.54%
002142,宁波银行,2014-03-31,15.02亿,18.32%,15.03亿,18.84%,35.30亿,20.17%,0.5200,9.48,2.60,4.21,9.44,42.55%,5.68%,5.49%,,,,,,18.45,94.86%
002142,宁波银行,2014-06-30,30.86亿,18.35%,30.96亿,18.48%,72.94亿,19.12%,0.8900,10.13,2.70,4.34,15.46,42.31%,11.28%,10.57%,,,,,,16.95,94.43%
002142,宁波银行,2014-09-30,45.84亿,16.24%,46.01亿,16.25%,110.86亿,19.50%,1.3300,10.05,3.26,3.96,16.64,41.37%,16.60%,14.04%,,,,,,15.47,93.92%
002142,宁波银行,2014-12-31,56.27亿,16.10%,56.45亿,16.35%,153.57亿,20.34%,1.8900,10.49,3.26,4.11,7.01,36.69%,19.45%,16.51%,,,,,,15.25,93.83%
002142,宁波银行,2015-03-31,17.52亿,16.61%,17.53亿,16.62%,44.02亿,24.70%,0.4500,11.04,3.26,4.65,0.18,39.99%,5.01%,4.88%,,,,,,15.96,94.09%
002142,宁波银行,2015-06-30,35.52亿,15.09%,35.52亿,14.74%,90.07亿,23.49%,0.9100,9.75,3.26,4.89,9.82,39.61%,9.85%,9.34%,,,,,,16.29,94.20%
002142,宁波银行,2015-09-30,53.21亿,16.06%,53.23亿,15.69%,141.24亿,27.40%,1.3600,9.84,2.55,4.16,-1.26,37.84%,14.65%,13.86%,,,,,,16.15,94.16%
002142,宁波银行,2015-12-31,65.44亿,16.29%,65.07亿,15.26%,195.16亿,27.09%,1.6800,10.30,2.55,4.30,5.02,33.65%,17.68%,16.29%,,,,,,14.92,93.71%
002142,宁波银行,2016-03-31,20.30亿,15.90%,20.32亿,15.92%,60.76亿,38.04%,0.5200,10.87,2.55,4.82,20.84,33.47%,4.92%,4.79%,,,,,,16.24,94.19%
002142,宁波银行,2016-06-30,41.39亿,16.53%,41.35亿,16.40%,120.46亿,33.73%,0.8200,11.34,2.55,4.97,23.74,34.42%,9.81%,9.36%,,,,,,15.99,94.10%
002142,宁波银行,2016-09-30,63.43亿,19.22%,63.48亿,19.25%,179.40亿,27.01%,1.2500,11.65,2.55,5.09,21.91,35.42%,14.79%,13.96%,,,,,,15.67,93.99%
002142,宁波银行,2016-12-31,78.10亿,19.35%,78.12亿,20.07%,236.45亿,21.16%,1.5000,11.66,2.55,5.18,28.06,33.08%,17.74%,16.69%,,,,,,16.60,94.31%
002142,宁波银行,2017-03-31,23.59亿,16.20%,23.70亿,16.63%,64.33亿,5.89%,0.4600,12.00,2.55,5.79,3.00,36.71%,5.12%,5.04%,,,,,,16.82,94.38%
002142,宁波银行,2017-06-30,47.65亿,15.14%,47.74亿,15.45%,123.16亿,2.24%,0.9400,9.55,2.55,6.11,-3.99,38.77%,10.15%,9.84%,,,,,,16.61,94.31%
002142,宁波银行,2017-09-30,73.68亿,16.15%,73.87亿,16.37%,186.02亿,3.54%,1.4500,9.69,1.73,4.94,-3.84,39.75%,15.56%,15.01%,,,,,,16.67,94.33%
002142,宁波银行,2017-12-31,93.34亿,19.50%,93.50亿,19.68%,253.14亿,7.06%,1.8000,10.31,1.73,5.10,3.55,36.96%,19.02%,17.43%,,,,,,17.08,94.46%
002142,宁波银行,2018-03-31,28.22亿,19.61%,27.64亿,16.61%,65.81亿,2.30%,0.5600,10.96,1.73,5.66,0.15,43.02%,5.42%,5.08%,,,,,,16.68,94.32%
002142,宁波银行,2018-06-30,57.01亿,19.64%,56.51亿,18.39%,135.22亿,9.79%,1.1200,11.73,1.73,5.98,-7.52,42.30%,10.21%,8.87%,,,,,,15.74,94.00%
002142,宁波银行,2018-09-30,89.24亿,21.12%,88.58亿,19.92%,212.29亿,14.12%,1.7600,12.05,2.15,6.05,-12.74,42.17%,15.77%,13.20%,,,,,,15.06,93.74%
002142,宁波银行,2018-12-31,111.86亿,19.85%,111.37亿,19.10%,289.30亿,14.28%,2.1500,12.68,2.15,6.23,-9.79,38.79%,18.72%,16.59%,,,,,,12.80,92.72%
002142,宁波银行,2019-03-31,33.88亿,20.06%,33.88亿,22.60%,81.24亿,23.43%,0.6500,13.71,2.15,6.98,-7.49,42.10%,4.91%,4.75%,,,,,,12.46,92.54%
002142,宁波银行,2019-06-30,68.43亿,20.03%,68.35亿,20.94%,161.92亿,19.74%,1.3100,14.28,2.64,7.09,1.60,42.55%,9.68%,7.48%,,,,,,12.17,92.37%
002142,宁波银行,2019-09-30,107.12亿,20.04%,107.16亿,20.98%,255.53亿,20.37%,2.0200,14.67,3.34,7.07,4.42,42.17%,19.30%,11.00%,,,,,,11.73,92.11%
002142,宁波银行,2019-12-31,137.15亿,22.60%,137.44亿,23.42%,350.82亿,21.26%,2.4100,15.19,3.34,7.23,7.17,39.31%,17.10%,15.16%,,,,,,12.13,92.36%
002142,宁波银行,2020-03-31,40.02亿,18.12%,40.04亿,18.18%,108.59亿,33.68%,0.7100,16.20,3.34,7.94,10.58,36.98%,4.53%,4.39%,,,,,,12.57,92.60%
002142,宁波银行,2020-06-30,78.43亿,14.61%,78.37亿,14.67%,199.81亿,23.40%,1.3600,16.99,4.39,7.64,16.46,39.51%,8.74%,6.71%,,,,,,11.92,92.23%
002142,宁波银行,2020-09-30,112.71亿,5.22%,112.71亿,5.18%,302.61亿,18.42%,1.9300,16.72,4.39,7.71,6.30,37.55%,12.28%,9.78%,,,,,,12.37,92.49%
002142,宁波银行,2020-12-31,150.50亿,9.73%,149.92亿,9.08%,411.11亿,17.19%,2.4300,17.26,4.39,7.98,10.12,36.82%,14.90%,13.79%,,,,,,12.73,92.69%
002142,宁波银行,2021-03-31,47.35亿,18.32%,47.21亿,17.90%,132.26亿,21.80%,0.7900,18.05,4.39,8.76,1.31,35.83%,4.47%,4.37%,,,,,,12.98,92.82%
002142,宁波银行,2021-06-30,95.19亿,21.37%,94.98亿,21.19%,250.19亿,25.21%,1.5800,18.98,4.39,9.05,1.05,38.21%,8.75%,7.39%,,,,,,13.23,92.94%
002142,宁波银行,2021-09-30,143.07亿,26.94%,142.77亿,26.67%,388.78亿,28.48%,2.3800,19.58,4.39,9.33,-4.06,36.90%,12.92%,10.80%,,,,,,13.40,93.03%
002142,宁波银行,2021-12-31,195.46亿,29.87%,195.11亿,30.14%,527.74亿,28.37%,3.1300,20.38,5.71,8.89,-6.75,37.16%,16.63%,13.96%,,,,,,12.49,92.56%
002142,宁波银行,2022-03-31,57.20亿,20.80%,57.26亿,21.29%,152.63亿,15.40%,0.8700,21.28,5.71,9.71,22.87,37.46%,4.16%,3.68%,,,,,,13.28,92.97%
002142,宁波银行,2022-06-30,112.68亿,18.37%,112.79亿,18.75%,294.12亿,17.56%,1.7100,22.16,5.71,10.00,15.62,38.35%,8.02%,6.99%,,,,,,12.89,92.76%
002142,宁波银行,2022-09-30,171.91亿,20.16%,172.26亿,20.66%,447.92亿,15.21%,2.6000,22.74,5.70,10.39,5.83,38.44%,12.06%,10.42%,,,,,,13.03,92.84%
002142,宁波银行,2022-12-31,230.75亿,18.05%,231.43亿,18.62%,578.79亿,9.67%,3.3800,23.14,5.70,10.83,14.35,39.97%,15.56%,14.60%,,,,,,13.11,92.88%
002142,宁波银行,2023-03-31,65.98亿,15.35%,64.07亿,11.89%,165.53亿,8.45%,1.0000,24.16,5.70,11.82,22.16,39.98%,4.23%,3.78%,,,,,,13.48,93.06%
002142,宁波银行,2023-06-30,129.47亿,14.90%,127.68亿,13.20%,321.44亿,9.29%,1.9600,25.41,5.70,12.32,8.83,40.41%,8.08%,7.09%,,,,,,13.23,92.94%
002142,宁波银行,2023-09-30,193.49亿,12.55%,191.89亿,11.40%,472.35亿,5.45%,2.9300,25.81,5.70,12.77,22.56,41.08%,11.96%,9.91%,,,,,,12.67,92.65%
002142,宁波银行,2023-12-31,255.35亿,10.66%,254.26亿,9.86%,615.85亿,6.40%,3.7500,26.71,5.70,13.20,26.25,41.58%,15.08%,14.05%,,,,,,12.47,92.54%
002142,宁波银行,2024-03-31,70.13亿,6.29%,70.53亿,10.08%,175.09亿,5.78%,1.0600,28.07,5.70,14.19,14.45,40.17%,3.88%,3.34%,,,,,,12.74,92.69%
002142,宁波银行,2024-06-30,136.49亿,5.42%,137.15亿,7.42%,344.37亿,7.13%,2.0700,29.37,5.70,14.66,19.98,39.76%,7.37%,6.24%,,,,,,12.86,92.75%
002142,宁波银行,2024-09-30,207.07亿,7.02%,207.87亿,8.33%,507.53亿,7.45%,3.0800,29.89,5.70,15.05,18.93,40.93%,10.88%,9.32%,,,,,,12.80,92.72%
002142,宁波银行,2024-12-31,271.27亿,6.23%,273.02亿,7.38%,666.31亿,8.19%,3.9500,31.55,5.70,15.56,12.87,40.85%,13.59%,12.53%,,,,,,12.40,92.50%
002142,宁波银行,2025-03-31,74.17亿,5.76%,74.33亿,5.39%,184.95亿,5.63%,1.1200,31.83,5.70,16.63,14.09,40.31%,3.55%,3.16%,,,,,,13.45,93.05%
002142,宁波银行,2025-06-30,147.72亿,8.23%,147.65亿,7.66%,371.60亿,7.91%,2.2400,33.31,5.70,17.11,25.45,39.93%,6.90%,6.03%,,,,,,13.17,92.91%
002142,宁波银行,2025-09-30,224.45亿,8.39%,224.95亿,8.22%,549.76亿,8.32%,3.3500,32.99,5.70,17.30,33.68,41.07%,10.36%,8.88%,,,,,,13.16,92.90%
002142,宁波银行,2025-12-31,293.33亿,8.13%,294.34亿,7.81%,719.69亿,8.01%,4.2900,33.69,5.69,17.56,35.66,41.03%,13.11%,12.72%,,,,,,13.67,93.15%
002142,宁波银行,2026-03-31,81.81亿,10.30%,81.88亿,10.16%,203.84亿,10.21%,1.2400,35.21,5.69,18.72,9.06,40.57%,3.60%,3.18%,,,,,,13.99,93.30%
002807,江阴银行,2008-12-31,5.99亿,False,False,False,13.62亿,False,0.9600,False,-0.0024,0.86,False,43.93%,False,False,,,,,,14.09,93.23%
002807,江阴银行,2009-12-31,6.26亿,4.59%,False,False,12.79亿,-6.09%,False,False,0.0058,1.23,False,49.06%,False,False,,,,,,14.51,93.44%
002807,江阴银行,2010-12-31,8.55亿,36.51%,False,False,16.67亿,30.34%,False,False,-0.04,1.00,False,51.64%,False,False,,,,,,14.59,93.27%
002807,江阴银行,2011-12-31,8.84亿,3.49%,8.74亿,False,19.26亿,15.54%,0.7806,3.73,0.0025,1.24,-3.25,46.73%,23.44%,20.94%,,,,,,12.28,92.16%
002807,江阴银行,2012-12-31,9.81亿,10.92%,9.75亿,11.59%,23.65亿,22.84%,0.7871,4.25,False,1.46,11.63,42.26%,21.90%,20.35%,,,,,,14.18,93.11%
002807,江阴银行,2013-12-31,10.00亿,1.90%,9.78亿,0.28%,22.89亿,-3.24%,0.6417,4.37,False,1.51,-2.04,44.88%,19.64%,18.35%,,,,,,12.91,92.49%
002807,江阴银行,2014-12-31,8.18亿,-18.18%,7.47亿,-23.55%,23.62亿,3.22%,0.5250,5.02,False,1.42,3.22,36.04%,14.12%,13.07%,,,,,,12.31,92.17%
002807,江阴银行,2015-03-31,1.99亿,False,1.96亿,False,6.00亿,False,0.1276,False,False,False,False,34.23%,3.15%,False,,,,,,False,False
002807,江阴银行,2015-06-30,3.72亿,False,3.69亿,False,12.32亿,False,0.2389,4.21,False,1.12,-0.45,31.98%,5.98%,5.83%,,,,,,11.61,91.74%
002807,江阴银行,2015-09-30,5.46亿,False,False,False,18.65亿,False,0.3503,False,False,False,False,29.75%,False,False,,,,,,False,False
002807,江阴银行,2015-12-31,8.14亿,-0.42%,8.06亿,7.87%,25.04亿,6.02%,0.5228,4.64,False,1.35,5.70,32.54%,12.13%,11.26%,,,,,,11.47,91.70%
002807,江阴银行,2016-03-31,1.77亿,-11.09%,1.66亿,-15.34%,6.01亿,0.07%,0.1135,4.74,False,1.27,2.09,29.47%,2.42%,2.39%,,,,,,11.70,91.85%
002807,江阴银行,2016-06-30,3.62亿,-2.80%,3.51亿,-4.94%,11.84亿,-3.91%,0.2322,4.85,False,1.39,1.37,30.53%,4.89%,4.79%,,,,,,11.61,91.81%
002807,江阴银行,2016-09-30,5.10亿,-6.51%,4.99亿,False,18.47亿,-0.97%,0.3227,4.86,0.40,1.31,3.46,28.00%,6.75%,5.94%,,,,,,10.99,91.41%
002807,江阴银行,2016-12-31,7.78亿,-4.49%,7.67亿,-4.92%,24.69亿,-1.39%,0.4779,4.95,0.40,1.41,8.10,31.08%,9.92%,8.89%,,,,,,10.86,91.34%
002807,江阴银行,2017-03-31,1.75亿,-1.16%,1.74亿,5.06%,5.52亿,-8.34%,0.0989,5.00,0.40,1.51,0.17,32.41%,1.99%,1.98%,,,,,,10.78,91.28%
002807,江阴银行,2017-06-30,3.52亿,-2.57%,3.52亿,0.45%,11.75亿,-0.75%,0.1994,4.91,0.40,1.32,0.53,28.99%,4.04%,4.06%,,,,,,11.03,91.47%
002807,江阴银行,2017-09-30,5.12亿,0.40%,4.95亿,-0.83%,17.78亿,-3.73%,0.2899,5.02,0.40,1.41,1.71,28.15%,5.84%,5.77%,,,,,,11.06,91.50%
002807,江阴银行,2017-12-31,8.08亿,3.92%,8.41亿,9.66%,25.07亿,1.53%,0.4574,5.18,0.40,1.53,1.15,30.24%,9.10%,8.84%,,,,,,10.94,91.45%
002807,江阴银行,2018-03-31,1.83亿,4.74%,1.83亿,4.88%,6.24亿,12.95%,0.1036,5.30,0.40,1.63,0.14,29.93%,1.98%,1.87%,,,,,,10.51,91.14%
002807,江阴银行,2018-06-30,3.67亿,4.27%,4.02亿,14.09%,13.96亿,18.84%,0.1733,5.31,0.40,1.44,-4.04,23.38%,3.94%,3.75%,,,,,,10.30,91.02%
002807,江阴银行,2018-09-30,5.40亿,5.38%,5.75亿,16.11%,22.89亿,28.72%,0.2546,5.41,0.40,1.54,-5.36,20.43%,5.76%,5.41%,,,,,,10.40,91.13%
002807,江阴银行,2018-12-31,8.57亿,6.05%,8.98亿,6.86%,31.86亿,27.09%,0.4043,5.72,0.40,1.66,-6.73,24.49%,8.92%,8.15%,,,,,,9.91,90.74%
002807,江阴银行,2019-03-31,1.94亿,5.93%,1.94亿,5.95%,8.81亿,41.15%,0.0914,5.86,0.51,1.71,0.20,22.07%,1.82%,1.77%,,,,,,10.02,90.84%
002807,江阴银行,2019-06-30,4.02亿,9.29%,4.05亿,0.86%,16.47亿,17.94%,0.1874,4.94,0.43,1.15,2.66,23.59%,3.72%,3.62%,,,,,,10.30,91.07%
002807,江阴银行,2019-09-30,6.37亿,17.94%,6.45亿,12.10%,25.84亿,12.89%,0.2957,5.05,0.43,1.26,2.09,24.71%,5.84%,5.62%,,,,,,9.72,90.58%
